 117 0.52601989 -5.73340993 5.20663816 5.61807544 5.91591309 8.65609555 8.73584465 8.75189641 9.75680299 14.29643422 14.49562086 19.07179700 21.67844429 21.78674298 22.07294829
 118 0.53246584 -5.77001623 5.49212401 5.75968007 5.93457671 8.61589841 8.66487542 8.70682613 9.46405826 14.36896374 14.48250780 19.28219850 21.67375182 21.73706132 21.90551830
 119 0.53891178 -5.79615129 5.73207317 5.86724728 5.94759096 8.58719270 8.61049442 8.65072762 9.23972147 14.42479907 14.47590346 19.49337382 21.66977654 21.69896509 21.77638908
 120 0.54535773 -5.81182363 5.89769852 5.93475667 5.95526778 8.56997179 8.57605568 8.59173103 9.10761046 14.46011963 14.47300983 19.65370853 21.66752960 21.67503913 21.69479837
 121 0.55180367 -5.81704585 5.95780426 5.95780426 5.95780426 8.56423190 8.56423190 8.56423190 9.06631654 14.47222012 14.47222012 19.71407763 21.66688362 21.66688362 21.66688362
 122 0.55706676 -5.81356451 5.91290690 5.95155557 5.95155557 8.57342239 8.57342239 8.57614557 9.09386291 14.46843264 14.46843264 19.67344512 21.66627051 21.67945219 21.67945219
 123 0.56232985 -5.80311811 5.78592795 5.93315379 5.93315379 8.59809717 8.60054189 8.60054189 9.18279141 14.45737174 14.45737174 19.56150087 21.66472976 21.71651389 21.71651389
 124 0.56759295 -5.78570103 5.59475161 5.90356947 5.90356947 8.60730461 8.64429648 8.64429648 9.33861835 14.43991573 14.43991573 19.40352630 21.66288972 21.77617694 21.77617694
 125 0.57285604 -5.76130831 5.35830913 5.86423650 5.86423650 8.59567893 8.70271248 8.70271248 9.55146700 14.41744752 14.41744752 19.23001063 21.66128699 21.85541571 21.85541571
 126 0.57811913 -5.72994084 5.09169748 5.81684662 5.81684662 8.56630218 8.77334213 8.77334213 9.80438726 14.39175387 14.39175387 19.06768664 21.66023322 21.95023893 21.95023893
 127 0.58338222 -5.69161047 4.80560174 5.76315895 5.76315895 8.52386765 8.85345739 8.85345739 10.08339906 14.36491768 14.36491768 18.93520372 21.65991861 22.05588584 22.05588584
